,nu,nd,iA,beta,delta,Iu,Id,I0,ABCD,ABDC,ACBD,ACDB,ADBC,ADCB,BACD,BADC,BCAD,BCDA,BDAC,BDCA,CABD,CADB,CBAD,CBDA,CDAB,CDBA,DABC,DACB,DBAC,DBCA,DCAB,DCBA,A_win,B_win,C_win,D_win,winner,u_high,u_low,aud,u_high_det,u_low_det,aud_det,total_shock,high_after_shock,high_ex_ante,different,var,uA,uB,uC,uD
0,8.0,4.0,100.0,0.75,1.0,75.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,600.0,600.0,10.527917148838654,600.0,600.0,50.0,-39.472082851161346,0.0,0.0,0.0,100.0,550.0,850.0,550.0,850.0
1,8.0,0.0,0.0,0.95,0.25,75.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,D,1978.874553005282,0.0,229.81242550088032,900.0,0.0,50.0,179.81242550088032,1.0,1.0,0.0,100.0,0.0,400.0,760.0,1255.0
2,8.0,4.0,100.0,0.95,1.0,75.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,600.0,600.0,45.95821969465134,600.0,600.0,75.0,-29.04178030534866,0.0,0.0,0.0,100.0,790.0,1170.0,790.0,1170.0
3,8.0,4.0,0.0,0.75,0.25,35.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,C,511.03836103770743,255.51918051885372,85.17306017295124,900.0,450.0,150.0,-64.82693982704876,1.0,1.0,0.0,100.0,937.5,978.75,1275.0,1147.5
4,8.0,0.0,0.0,0.95,1.0,75.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,600.0,0.0,-22.367637553408784,600.0,0.0,75.0,-97.36763755340878,1.0,1.0,0.0,100.0,0.0,600.0,190.0,1170.0
5,5.0,0.0,0.0,0.95,0.25,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,D,354.940653378998,0.0,-5.349159098933882,656.25,0.0,75.0,-80.34915909893388,1.0,1.0,0.0,100.0,0.0,375.0,534.375,998.4375
6,5.0,4.0,0.0,0.95,0.25,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,821.6613285803516,957.3290628642812,119.10968762142707,562.5,750.0,50.0,69.10968762142707,0.0,0.0,0.0,100.0,685.0,962.5,756.25,784.375
7,5.0,4.0,0.0,0.95,1.0,35.0,25.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,A,125.0,200.0,238.76814324494117,125.0,200.0,150.0,88.76814324494117,0.0,0.0,0.0,100.0,790.0,641.0,718.75,541.25
8,8.0,0.0,100.0,0.75,1.0,35.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,280.0,0.0,83.5524352834992,280.0,0.0,50.0,33.55243528349919,1.0,1.0,0.0,100.0,0.0,400.0,150.0,610.0
9,8.0,0.0,0.0,0.75,1.0,75.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,600.0,0.0,-45.481697397939286,600.0,0.0,50.0,-95.48169739793929,1.0,1.0,0.0,100.0,0.0,400.0,150.0,850.0
10,8.0,4.0,0.0,0.95,0.25,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,530.4388337953761,565.2194168976881,-11.593527700770643,900.0,750.0,50.0,-61.59352770077064,0.0,1.0,1.0,100.0,685.0,1112.5,970.0,1255.0
11,5.0,0.0,100.0,0.95,0.25,35.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,280.1769039998203,0.0,28.047174399952084,643.75,0.0,125.0,-96.95282560004792,1.0,1.0,0.0,100.0,0.0,625.0,623.4375,1236.5625
12,5.0,4.0,100.0,0.95,1.0,35.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,175.0,280.0,72.32328887223152,175.0,280.0,75.0,-2.6767111277684883,0.0,0.0,0.0,100.0,600.0,641.0,600.0,541.25
13,5.0,4.0,0.0,0.95,1.0,75.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,375.0,600.0,125.0216093616463,375.0,600.0,50.0,75.0216093616463,0.0,0.0,0.0,100.0,590.0,820.0,518.75,606.25
14,8.0,0.0,100.0,0.95,0.25,75.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,D,1915.6837078464794,0.0,219.28061797441322,1500.0,0.0,150.0,69.28061797441322,1.0,1.0,0.0,100.0,0.0,1200.0,1472.5,2625.0
15,5.0,0.0,100.0,0.75,1.0,75.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,375.0,0.0,90.43170403081956,375.0,0.0,50.0,40.43170403081957,1.0,1.0,0.0,100.0,0.0,250.0,93.75,531.25
16,8.0,0.0,0.0,0.75,0.25,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,D,328.630712891777,0.0,-45.22821451803716,900.0,0.0,50.0,-95.22821451803716,1.0,1.0,0.0,100.0,0.0,400.0,450.0,1075.0
17,5.0,4.0,100.0,0.75,1.0,35.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,175.0,280.0,153.9180578493129,175.0,280.0,50.0,103.91805784931292,0.0,0.0,0.0,100.0,400.0,460.0,400.0,381.25
18,5.0,0.0,100.0,0.75,0.25,35.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,401.01536837905235,0.0,60.270764901080625,737.5,0.0,150.0,-89.72923509891937,1.0,1.0,0.0,100.0,0.0,750.0,726.5625,1303.125
19,8.0,4.0,100.0,0.75,0.25,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,1612.6153991281494,1106.3076995640747,168.7692331880249,1500.0,1050.0,150.0,18.769233188024913,1.0,1.0,0.0,100.0,1406.25,1987.5,1912.5,2325.0
20,8.0,4.0,0.0,0.95,1.0,75.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,600.0,600.0,221.37022095373965,600.0,600.0,50.0,171.37022095373965,0.0,0.0,0.0,100.0,590.0,970.0,590.0,970.0
21,8.0,4.0,100.0,0.75,0.25,35.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,1444.5050007496493,862.2525003748246,194.0841667916082,1030.0,655.0,125.0,69.0841667916082,1.0,1.0,0.0,100.0,1093.75,1491.25,1487.5,1772.5
22,5.0,4.0,0.0,0.95,1.0,35.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,175.0,280.0,-63.10804284760894,175.0,280.0,50.0,-113.10804284760894,0.0,0.0,0.0,100.0,400.0,516.0,400.0,416.25
23,5.0,0.0,0.0,0.75,1.0,75.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,375.0,0.0,95.85354548097794,375.0,0.0,75.0,20.853545480977942,1.0,1.0,0.0,100.0,0.0,375.0,93.75,656.25
24,5.0,4.0,0.0,0.75,1.0,75.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,375.0,600.0,212.88217143602182,375.0,600.0,75.0,137.88217143602182,0.0,0.0,0.0,100.0,750.0,825.0,693.75,656.25
25,8.0,0.0,0.0,0.95,0.25,35.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,D,645.418095845102,0.0,60.903015974183674,580.0,0.0,50.0,10.903015974183676,1.0,1.0,0.0,100.0,0.0,400.0,760.0,951.0
26,8.0,4.0,0.0,0.75,1.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,600.0,600.0,-45.85020667856759,600.0,600.0,50.0,-95.85020667856759,0.0,0.0,0.0,100.0,400.0,850.0,400.0,850.0
27,8.0,0.0,100.0,0.95,1.0,75.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,600.0,0.0,-51.669542762541326,600.0,0.0,50.0,-101.66954276254133,1.0,1.0,0.0,100.0,0.0,400.0,190.0,970.0
28,5.0,0.0,0.0,0.75,0.25,35.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,D,532.6193054169742,0.0,95.36514811119311,362.5,0.0,50.0,45.36514811119311,1.0,1.0,0.0,100.0,0.0,250.0,281.25,521.875
29,8.0,0.0,0.0,0.75,1.0,35.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,280.0,0.0,82.14486791351027,280.0,0.0,75.0,7.144867913510275,1.0,1.0,0.0,100.0,0.0,600.0,0.0,810.0
30,8.0,0.0,0.0,0.75,1.0,75.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,600.0,0.0,181.58578761621453,600.0,0.0,75.0,106.58578761621452,1.0,1.0,0.0,100.0,0.0,600.0,150.0,1050.0
31,5.0,0.0,0.0,0.95,0.25,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,D,487.57701922684817,0.0,30.020538460492848,562.5,0.0,50.0,-19.979461539507152,1.0,1.0,0.0,100.0,0.0,250.0,356.25,784.375
32,5.0,4.0,0.0,0.75,0.25,75.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,983.0634147419181,1086.4507317935345,162.15024393117818,562.5,750.0,50.0,112.15024393117817,0.0,0.0,0.0,100.0,775.0,812.5,775.0,671.875
33,5.0,0.0,100.0,0.95,1.0,35.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,175.0,0.0,121.4345338886783,175.0,0.0,75.0,46.4345338886783,1.0,1.0,0.0,100.0,0.0,375.0,118.75,541.25
34,5.0,0.0,100.0,0.95,1.0,35.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,175.0,0.0,55.709175860722574,175.0,0.0,75.0,-19.290824139277426,1.0,1.0,0.0,100.0,0.0,375.0,118.75,541.25
35,5.0,0.0,0.0,0.95,0.25,35.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,D,746.1497899212867,0.0,152.30661064567647,456.25,0.0,75.0,77.30661064567647,1.0,1.0,0.0,100.0,0.0,375.0,534.375,808.4375
36,5.0,0.0,0.0,0.75,0.25,35.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,D,327.7588875558209,0.0,40.7357033482189,362.5,0.0,50.0,-9.264296651781104,1.0,1.0,0.0,100.0,0.0,250.0,375.0,521.875
37,5.0,4.0,100.0,0.95,1.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,375.0,600.0,103.27241186864464,375.0,600.0,50.0,53.27241186864464,0.0,0.0,0.0,100.0,400.0,820.0,400.0,606.25
38,5.0,0.0,0.0,0.75,1.0,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,375.0,0.0,33.738571935093205,375.0,0.0,50.0,-16.261428064906795,1.0,1.0,0.0,100.0,0.0,250.0,0.0,531.25
39,8.0,0.0,100.0,0.75,0.25,35.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,1464.3876643546894,0.0,197.3979440591149,1180.0,0.0,150.0,47.39794405911491,1.0,1.0,0.0,100.0,0.0,1200.0,1162.5,2085.0
40,8.0,0.0,100.0,0.95,0.25,35.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,D,297.4016123377361,0.0,2.900268722956014,1180.0,0.0,150.0,-147.099731277044,1.0,1.0,0.0,100.0,0.0,1200.0,1472.5,2321.0
41,5.0,0.0,100.0,0.95,0.25,35.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,D,407.91397335900484,0.0,62.110392895734634,643.75,0.0,125.0,-62.889607104265366,1.0,1.0,0.0,100.0,0.0,625.0,742.1875,1236.5625
42,5.0,0.0,100.0,0.75,0.25,75.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,877.0952663664478,0.0,133.89207103105275,843.75,0.0,125.0,8.892071031052751,1.0,1.0,0.0,100.0,0.0,625.0,585.9375,1257.8125
43,5.0,4.0,0.0,0.75,0.25,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,C,-266.96505220311286,-213.57204176249027,-71.19068058749676,562.5,450.0,150.0,-221.19068058749676,0.0,1.0,1.0,100.0,937.5,993.75,1021.875,867.1875
44,5.0,0.0,0.0,0.95,1.0,35.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,175.0,0.0,163.11030830410067,175.0,0.0,50.0,113.11030830410067,1.0,1.0,0.0,100.0,0.0,250.0,118.75,416.25
45,5.0,4.0,100.0,0.75,1.0,75.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,375.0,600.0,150.1018774313649,375.0,600.0,50.0,100.1018774313649,0.0,0.0,0.0,100.0,550.0,700.0,493.75,531.25
46,5.0,0.0,0.0,0.95,1.0,35.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,175.0,0.0,47.87085647356483,175.0,0.0,75.0,-27.129143526435172,1.0,1.0,0.0,100.0,0.0,375.0,118.75,541.25
47,8.0,0.0,100.0,0.95,1.0,35.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,280.0,0.0,50.57699960281372,280.0,0.0,75.0,-24.42300039718628,1.0,1.0,0.0,100.0,0.0,600.0,0.0,866.0
48,8.0,0.0,0.0,0.75,0.25,35.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,D,-123.5190474105695,0.0,-67.25317456842825,580.0,0.0,50.0,-117.25317456842825,0.0,1.0,1.0,100.0,0.0,400.0,600.0,835.0
49,5.0,4.0,0.0,0.75,0.25,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,160.61643469719849,428.4931477577588,-57.168950747413746,562.5,750.0,50.0,-107.16895074741375,0.0,0.0,0.0,100.0,625.0,812.5,681.25,671.875
50,5.0,0.0,100.0,0.75,1.0,75.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,375.0,0.0,-9.824353222801804,375.0,0.0,75.0,-84.8243532228018,1.0,1.0,0.0,100.0,0.0,375.0,93.75,656.25
51,8.0,0.0,100.0,0.95,1.0,75.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,600.0,0.0,54.54186757166039,600.0,0.0,50.0,4.541867571660388,1.0,1.0,0.0,100.0,0.0,400.0,190.0,970.0
52,5.0,4.0,0.0,0.95,0.25,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,744.0785255624908,895.2628204499927,98.42094014999755,562.5,750.0,50.0,48.42094014999755,0.0,0.0,0.0,100.0,685.0,962.5,756.25,784.375
53,8.0,0.0,100.0,0.75,0.25,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,1313.4532237437033,0.0,118.90887062395055,1500.0,0.0,150.0,-31.09112937604946,1.0,1.0,0.0,100.0,0.0,1200.0,1012.5,2325.0
54,8.0,4.0,0.0,0.75,1.0,35.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,280.0,280.0,62.856622549768524,280.0,280.0,75.0,-12.143377450231476,0.0,0.0,0.0,100.0,750.0,810.0,750.0,810.0
55,8.0,4.0,0.0,0.95,1.0,75.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,600.0,600.0,131.93941844762207,600.0,600.0,50.0,81.93941844762206,0.0,0.0,0.0,100.0,590.0,970.0,590.0,970.0
56,5.0,4.0,0.0,0.75,1.0,75.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,375.0,600.0,65.58275587283099,375.0,600.0,50.0,15.582755872830981,0.0,0.0,0.0,100.0,550.0,700.0,493.75,531.25
57,5.0,0.0,0.0,0.75,0.25,75.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,D,914.2852297927419,0.0,143.80939461139786,656.25,0.0,75.0,68.80939461139786,1.0,1.0,0.0,100.0,0.0,375.0,515.625,867.1875
58,5.0,0.0,100.0,0.75,1.0,75.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,375.0,0.0,-67.46114157141285,375.0,0.0,50.0,-117.46114157141285,1.0,1.0,0.0,100.0,0.0,250.0,93.75,531.25
59,8.0,4.0,0.0,0.95,0.25,35.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,C,726.1792206090149,463.08961030450746,87.69653676816915,1100.0,650.0,150.0,-62.30346323183084,1.0,1.0,0.0,100.0,1217.5,1079.75,1645.0,1293.5
60,5.0,0.0,0.0,0.95,0.25,35.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,D,36.674544627582826,0.0,-36.88678809931125,362.5,0.0,50.0,-86.88678809931125,1.0,1.0,0.0,100.0,0.0,250.0,356.25,594.375
61,8.0,0.0,0.0,0.75,1.0,75.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,600.0,0.0,-17.350351330708364,600.0,0.0,50.0,-67.35035133070836,1.0,1.0,0.0,100.0,0.0,400.0,150.0,850.0
62,8.0,4.0,0.0,0.75,1.0,35.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,280.0,280.0,211.53117835906144,280.0,280.0,75.0,136.53117835906144,0.0,0.0,0.0,100.0,600.0,810.0,600.0,810.0
63,8.0,4.0,100.0,0.95,1.0,75.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,600.0,600.0,75.3118042223903,600.0,600.0,50.0,25.311804222390293,0.0,0.0,0.0,100.0,590.0,970.0,590.0,970.0
64,8.0,4.0,100.0,0.75,1.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,600.0,600.0,-18.407779667965727,600.0,600.0,75.0,-93.40777966796573,0.0,0.0,0.0,100.0,600.0,1050.0,600.0,1050.0
