,nu,nd,iA,beta,delta,Iu,Id,I0,ABCD,ABDC,ACBD,ACDB,ADBC,ADCB,BACD,BADC,BCAD,BCDA,BDAC,BDCA,CABD,CADB,CBAD,CBDA,CDAB,CDBA,DABC,DACB,DBAC,DBCA,DCAB,DCBA,A_win,B_win,C_win,D_win,winner,u_high,u_low,aud,u_high_det,u_low_det,aud_det,total_shock,high_after_shock,high_ex_ante,different,var,uA,uB,uC,uD
0,6.056017024438203,4.0,20.0,0.95,0.25,75.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,871.3407994048384,875.5207066880198,91.84023556267329,749.4321067742277,795.0,65.0,26.840235562673282,0.0,0.0,0.0,100.0,977.75,1148.8911065884831,1100.0452992703126,1105.6016080239995
1,6.754432822423656,4.0,20.0,0.95,0.25,75.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,C,1275.3885705817745,855.2898098846641,218.42993662822138,1004.7218823355188,695.0,165.0,53.42993662822138,1.0,1.0,0.0,100.0,1320.25,1434.3989540181292,1614.485788218743,1522.2802973537314
2,5.697267825411139,4.0,20.0,0.95,0.25,75.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,C,1571.3736925135322,1203.247198950234,334.4157329834113,1061.1161324828245,845.0,215.0,119.41573298341133,1.0,1.0,0.0,100.0,1662.75,1552.935799922281,1868.0603258586834,1527.9360149274498
3,4.725252177332281,4.0,20.0,0.95,0.25,75.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,C,943.2683939424171,898.4914739301427,232.83049131004756,880.0782180281373,845.0,215.0,17.830491310047567,1.0,1.0,0.0,100.0,1662.75,1441.1540003932123,1696.0743071267304,1267.253568308301
4,5.859132381047528,4.0,20.0,0.95,0.25,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,1152.7322292915824,1086.9644543416105,162.32148478053682,505.3501678653493,645.0,15.0,147.32148478053682,1.0,0.0,1.0,100.0,292.75,700.636985715713,261.77387137232427,567.9696451877948
5,5.586767007682006,4.0,20.0,0.95,0.25,75.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,-78.65994163975468,243.6812442462022,-118.77291858459927,586.6105358066106,720.0,40.0,-158.77291858459927,0.0,0.0,0.0,100.0,635.25,907.4706803072802,651.4228634757205,780.7506893235604
6,8.055502475881237,4.0,20.0,0.95,0.25,75.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,C,1637.0872025314948,912.9038293678407,237.6346097892802,1500.3373361328804,845.0,215.0,22.634609789280216,1.0,1.0,0.0,100.0,1662.75,1824.1327847263424,2285.3204693262364,2160.385070250399
7,5.481538986028967,4.0,20.0,0.95,0.25,75.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,1021.8363043686278,1045.6565077603393,148.55216925344644,575.5615935330416,720.0,40.0,108.55216925344642,0.0,0.0,0.0,100.0,635.25,903.2615594411586,644.0503252086546,766.0450732975482
8,4.805962174133087,4.0,20.0,0.95,0.25,75.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,-5.520311232517877,295.4054476231797,-101.5315174589401,504.6260282839741,720.0,40.0,-141.5315174589401,0.0,0.0,0.0,100.0,635.25,876.2384869653234,596.7177248251994,671.6332138350989
9,5.110684325670999,4.0,20.0,0.95,0.25,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,-9.552027574284415,292.5238758916848,-102.49204136943841,440.79652308912364,645.0,15.0,-117.49204136943841,0.0,0.0,0.0,100.0,292.75,689.410264885065,235.999191465295,495.4169618197324
10,4.552259530556132,4.0,20.0,0.95,0.25,75.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,789.457798096073,993.6843497581765,131.22811658605883,563.3421169063213,795.0,65.0,66.22811658605883,0.0,0.0,0.0,100.0,977.75,1051.1468694861485,941.1169291356512,831.0718805471538
11,8.3495726317216,4.0,20.0,0.95,0.25,75.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,2211.8169026208375,1359.607239880867,253.20241329362233,876.7051263307679,720.0,40.0,213.20241329362233,1.0,1.0,0.0,100.0,635.25,1017.982905268864,844.9919325099946,1166.8527752830937
12,8.81888248023083,4.0,20.0,0.95,0.25,75.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,271.8424377477145,423.30017475892214,-58.89994174702595,925.9826604242371,720.0,40.0,-98.89994174702595,0.0,1.0,1.0,100.0,635.25,1036.7552992092333,877.8729537711725,1232.4388266122583
13,7.60954503707755,4.0,20.0,0.95,0.25,75.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,C,1354.044607884936,811.7611375120832,203.9203791706944,1131.9198242652856,695.0,165.0,38.92037917069439,1.0,1.0,0.0,100.0,1320.25,1511.3590533369795,1735.3238330520212,1715.0012127313528
14,5.9494928411483325,4.0,20.0,0.95,0.25,75.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,C,540.4245903594223,463.34161905142355,87.78053968380785,1108.0930416638769,845.0,215.0,-127.21946031619215,1.0,1.0,0.0,100.0,1662.75,1581.941676732058,1912.6883895806832,1595.5796113354684
15,4.34028256324859,4.0,20.0,0.95,0.25,75.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,784.8092909579516,1023.2794450788401,141.0931483596134,455.72966914110197,720.0,40.0,101.09314835961338,0.0,0.0,0.0,100.0,635.25,857.6113025299436,564.0910470876044,606.5544882139905
16,7.0557389036853015,4.0,20.0,0.95,0.25,75.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,2004.916002089106,1436.6157560291315,278.87191867637716,740.8525848869566,720.0,40.0,238.87191867637716,1.0,1.0,0.0,100.0,635.25,966.229556147412,754.3427069394514,986.0395117900209
17,7.208378807501773,4.0,20.0,0.95,0.25,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,516.448683474453,586.582432619653,-4.472522460115659,621.7226721470279,645.0,15.0,-19.47252246011566,0.0,0.0,0.0,100.0,292.75,720.8756821125266,308.2385451833423,698.762220652203
18,7.943332408927036,4.0,20.0,0.95,0.25,75.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,D,131.6319402985569,366.2855001010023,-77.90483329966591,982.9873856047207,795.0,65.0,-142.9048332996659,0.0,1.0,1.0,100.0,977.75,1271.5666065802575,1299.510943968476,1450.1546229047422
19,7.334307663586481,4.0,20.0,0.95,0.25,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,714.3542514749073,689.596010552733,29.865336850910996,632.5840359843339,645.0,15.0,14.865336850910996,1.0,0.0,1.0,100.0,292.75,722.7646149537973,312.57522016475946,710.9694491389146
20,4.903946185980102,4.0,20.0,0.95,0.25,75.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,C,235.38022620175104,291.99250340444587,30.664167801481966,913.359977138794,845.0,215.0,-184.33583219851803,0.0,1.0,1.0,100.0,1662.75,1461.7038113877118,1727.6919782818543,1315.1770677525387
21,7.210024816702612,4.0,20.0,0.95,0.25,75.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,C,1002.6109610029416,656.2316283185663,152.0772094395221,1342.8671221108614,845.0,215.0,-62.92279056047791,1.0,1.0,0.0,100.0,1662.75,1726.9028539208002,2135.7237660053183,1933.6385305294316
22,5.008784133593937,4.0,20.0,0.95,0.25,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,802.1462577976729,940.5915978032867,113.53053260109557,432.0076315224771,645.0,15.0,98.53053260109557,0.0,0.0,0.0,100.0,292.75,687.8817620039091,232.49000360064122,485.53901195026225
23,9.778861655368798,4.0,20.0,0.95,0.25,75.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,D,1453.0620824060888,894.3686018334568,98.1228672778189,1576.8414419282187,945.0,115.0,-16.877132722181102,1.0,1.0,0.0,100.0,1662.75,2022.3190903674117,2590.2473341468167,2622.5684601992198
24,7.064323051215979,4.0,20.0,0.95,0.25,75.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,C,595.2752027258542,437.06001178606334,79.02000392868777,1050.8180538683769,695.0,165.0,-85.97999607131223,1.0,1.0,0.0,100.0,1320.25,1462.289074609438,1658.277151174958,1592.1218076678012
25,5.318248940270637,4.0,20.0,0.95,0.25,75.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,257.2334438453863,493.4722851332312,-35.50923828892293,558.4161387284169,720.0,40.0,-75.50923828892293,0.0,0.0,0.0,100.0,635.25,896.7299576108255,632.6098163777115,743.2252894028215
26,5.097648227966079,4.0,20.0,0.95,0.25,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,1093.2509134821257,1157.8472774833458,185.9490924944486,439.67215966207436,645.0,15.0,170.9490924944486,0.0,0.0,0.0,100.0,292.75,689.2147234194912,235.55026085058185,494.1532750984618
27,5.717908554227566,4.0,20.0,0.95,0.25,75.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,C,558.2171258547414,490.50440947819686,96.83480315939894,1064.9604682248842,845.0,215.0,-118.16519684060106,1.0,1.0,0.0,100.0,1662.75,1555.30948373617,1871.7124448136399,1533.4716003869053
28,6.146697456045016,4.0,20.0,0.95,0.25,75.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,C,454.7098701466213,395.90515778480915,65.30171926160304,914.321246586696,695.0,165.0,-99.69828073839696,1.0,1.0,0.0,100.0,1320.25,1379.7027710440514,1528.6051842573613,1385.3119391561454
29,6.155710489791119,4.0,20.0,0.95,0.25,75.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,C,256.0755302301909,266.39868340454086,22.132894468180297,915.6619353564289,695.0,165.0,-142.8671055318197,0.0,1.0,1.0,100.0,1320.25,1380.5139440812006,1529.8788385886073,1387.3432516366734
30,6.003746535054599,4.0,20.0,0.95,0.25,75.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,C,867.2498044755258,677.805741406196,159.268580468732,893.0572970893717,695.0,165.0,-5.731419531267974,1.0,1.0,0.0,100.0,1320.25,1366.837188154914,1508.4044322349032,1353.0943753379304
31,5.034238477509789,4.0,20.0,0.95,0.25,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,400.3640229655409,618.1128782469463,6.037626082315411,434.2030686852193,645.0,15.0,-8.96237391768459,0.0,0.0,0.0,100.0,292.75,688.2635771626468,233.36658756924336,488.0064924136052
32,4.661620645231313,4.0,20.0,0.95,0.25,75.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,631.3559042323669,841.7479904789967,80.5826634929989,489.47016774928784,720.0,40.0,40.5826634929989,0.0,0.0,0.0,100.0,635.25,870.4648258092525,586.6047964565189,651.461485171076
33,6.818220487105182,4.0,20.0,0.95,0.25,75.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,943.0832407409665,853.2723633825295,84.42412112750985,715.9131511460441,720.0,40.0,44.42412112750985,1.0,0.0,1.0,100.0,635.25,956.7288194842073,737.7015728778068,952.8463130729492
34,8.351513492965317,4.0,20.0,0.95,0.25,75.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,D,1746.4495438470574,1136.470920064074,178.82364002135807,1190.0906727475576,870.0,90.0,88.82364002135809,1.0,1.0,0.0,100.0,1320.25,1578.1362143668784,1840.1732504746615,1882.2223534770583
35,7.243638754886425,4.0,20.0,0.95,0.25,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,656.0106541996404,662.2547597405282,20.751586580176095,624.7638426089542,645.0,15.0,5.751586580176096,0.0,0.0,0.0,100.0,292.75,721.4045813232964,309.45280962140123,702.1802318018028
36,5.8818616560388834,4.0,20.0,0.95,0.25,75.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,C,1243.6758225525834,945.7701967714297,248.59006559047657,874.926921335784,695.0,165.0,83.59006559047658,1.0,1.0,0.0,100.0,1320.25,1355.8675490434994,1491.1805752689947,1325.6245707297635
37,5.775622565249732,4.0,20.0,0.95,0.25,75.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,1417.286764346625,1281.5646700143004,227.18822333810016,606.4403693512219,720.0,40.0,187.18822333810016,1.0,0.0,1.0,100.0,635.25,915.0249026099893,664.6545559778093,807.14325349365
38,5.493971396292501,4.0,20.0,0.95,0.25,75.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,C,882.9336049531095,742.838152050766,180.94605068358865,1023.2521725594784,845.0,215.0,-34.05394931641134,1.0,1.0,0.0,100.0,1662.75,1529.5567105736377,1832.0895639315045,1473.4144538431951
39,5.485595296485281,4.0,20.0,0.95,0.25,75.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,497.51025851305667,662.7757657090165,20.925255236338803,575.9875061309544,720.0,40.0,-19.074744763661197,0.0,0.0,0.0,100.0,635.25,903.4238118594112,644.33452046,766.611942683818
40,5.624505425601748,4.0,20.0,0.95,0.25,75.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,C,144.7761868886443,202.9610078992182,0.9870026330727342,1047.5641355183254,845.0,215.0,-214.01299736692727,0.0,1.0,1.0,100.0,1662.75,1544.568123944201,1855.1859287424093,1508.4220488285687
41,4.571787003484843,4.0,20.0,0.95,0.25,75.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,C,531.2484948571006,564.8059889510658,121.60199631702196,851.495329399052,845.0,215.0,-93.39800368297804,0.0,1.0,1.0,100.0,1662.75,1423.505505400757,1668.9205629290996,1226.0961269970912
42,6.515018094937368,4.0,20.0,0.95,0.25,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,796.9807659703823,789.3191419312822,63.10638064376073,561.920310688348,645.0,15.0,48.10638064376073,1.0,0.0,1.0,100.0,292.75,710.4752714240606,284.3609356444056,631.5495665779911
43,6.862632177957822,4.0,20.0,0.95,0.25,75.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,1031.6197966182024,901.2968609517936,100.43228698393123,720.5763786855714,720.0,40.0,60.432286983931235,1.0,1.0,0.0,100.0,635.25,958.5052871183129,740.81316696817,959.0528468696057
44,4.902229964317383,4.0,20.0,0.95,0.25,75.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,C,342.39689441570414,379.3805242985019,59.79350809950063,729.2067071922106,695.0,165.0,-105.20649190049937,0.0,1.0,1.0,100.0,1320.25,1267.7006967885645,1352.7463718326003,1104.84007820803
45,6.435743617060902,4.0,20.0,0.95,0.25,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,803.1154225339018,799.159363903108,66.38645463436931,555.0828869715028,645.0,15.0,51.386454634369315,1.0,0.0,1.0,100.0,292.75,709.2861542559135,281.63092081253484,623.8648968788413
46,5.832098127026828,4.0,20.0,0.95,0.25,75.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,C,769.7338619860169,627.929294206456,142.6430980688187,867.5245963952407,695.0,165.0,-22.356901931181298,1.0,1.0,0.0,100.0,1320.25,1351.3888314324145,1484.1483665754786,1314.4091153786715
47,5.577888933594,4.0,20.0,0.95,0.25,75.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,C,281.8456672191879,302.11637096014124,34.03879032004707,829.7109788721075,695.0,165.0,-130.96120967995293,0.0,1.0,1.0,100.0,1320.25,1328.51000402346,1448.225429928502,1257.1167184087478
48,7.2287447499697794,4.0,20.0,0.95,0.25,75.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,-340.2857255203329,111.70411334733848,-162.76529555088717,894.5571628087602,795.0,65.0,-227.76529555088717,0.0,1.0,1.0,100.0,977.75,1225.1184087480356,1223.9879607624312,1319.6977134163578
49,7.294903997242514,4.0,20.0,0.95,0.25,75.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,C,1421.4245028290293,879.4068315998841,226.46894386662802,1085.116969589824,695.0,165.0,61.46894386662801,1.0,1.0,0.0,100.0,1320.25,1483.0413597518263,1690.8611211103328,1644.0889883785317
50,5.576592680652806,4.0,20.0,0.95,0.25,75.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,785.5762495979079,863.4811753946834,87.82705846489446,690.1033442307847,795.0,65.0,22.827058464894456,0.0,0.0,0.0,100.0,977.75,1117.7285242424323,1049.3761389364936,1018.0767012616778
51,4.963958368628683,4.0,20.0,0.95,0.25,75.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,757.3430078652259,910.2734564830329,103.42448549434428,521.2156287060117,720.0,40.0,63.424485494344275,0.0,0.0,0.0,100.0,635.25,882.5583347451472,607.7873332020471,693.7131820158584
52,7.004667812484442,4.0,20.0,0.95,0.25,75.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,D,1864.2658182640246,1364.5848557964948,254.8616185988316,735.4901203108664,720.0,40.0,214.8616185988316,1.0,1.0,0.0,100.0,635.25,964.1867124993777,750.7645386121912,978.9023267947008
53,6.842136071490275,4.0,20.0,0.95,0.25,75.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,703.2260275047751,711.1149033910438,37.03830113034792,718.4242875064789,720.0,40.0,-2.9616988696520794,0.0,0.0,0.0,100.0,635.25,957.6854428596109,739.3771585087874,956.1885159907658
54,9.270934470011266,4.0,20.0,0.95,0.25,75.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,D,1296.641336280016,859.4436420510867,86.48121401702889,1321.1081619766053,870.0,90.0,-3.518785982971114,1.0,1.0,0.0,100.0,1320.25,1660.884102301014,1970.098927293467,2089.436856178789
55,6.342594307383221,4.0,20.0,0.95,0.25,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,B,-16.568960827250404,289.55067278513275,-103.48310907162241,547.0487590118029,645.0,15.0,-118.48310907162241,0.0,0.0,0.0,100.0,292.75,707.8889146107483,278.4230914605097,614.835235671961
56,4.294179734833189,4.0,20.0,0.95,0.25,75.0,25.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,A,387.56139613857624,461.0108752503173,87.0036250834391,638.7592355564368,695.0,165.0,-77.9963749165609,0.0,0.0,0.0,100.0,1320.25,1212.9761761349869,1266.821273778615,967.8007577380299
