2.709561642985342769e+04,2.709561642985342769e+04,2.709561642985342769e+04,2.709561642985342769e+04,2.709561642985342769e+04,2.709561642985342769e+04,2.709561642985342769e+04,2.709561642985342769e+04,2.709561642985342769e+04,2.709561642985342769e+04,2.709561642985342769e+04,2.709561642985342769e+04,2.709561642985342769e+04,2.709561642985342769e+04,2.709561642985342769e+04,2.709561642985342769e+04,2.709561642985342769e+04,2.709561642985342769e+04,2.709561642985342769e+04,2.709561642985342769e+04,2.709561642985342769e+04,2.709561642985342769e+04,2.709561642985342769e+04,2.709561642985342769e+04
2.718886840203405518e+04,2.719100914131532409e+04,2.719319950562993836e+04,2.719544065662857611e+04,2.719773378334827430e+04,2.720008010285920318e+04,2.720248086092681478e+04,2.720493733268986762e+04,2.720745082335466577e+04,2.721002266890602550e+04,2.721265423683546396e+04,2.721534692688707219e+04,2.721810217182167617e+04,2.722092143819979901e+04,2.722380622718409722e+04,2.722675807536185675e+04,2.722977855558834926e+04,2.723286927785168518e+04,2.723603189016009856e+04,2.723926807945243127e+04,2.724257957253292989e+04,2.724596798621653215e+04,2.724943506879635970e+04,2.725298249408254924e+04
2.729104631353903824e+04,2.729555925977466904e+04,2.730017764618500587e+04,2.730490398026877665e+04,2.730974080538025373e+04,2.731469072856767161e+04,2.731975639754139047e+04,2.732494052315068984e+04,2.733024587606791829e+04,2.733567529692085373e+04,2.734123169242296353e+04,2.734691821129171876e+04,2.735273776411477229e+04,2.735869357927014789e+04,2.736478890714284353e+04,2.737102712049990805e+04,2.737741161483461474e+04,2.738394592661720890e+04,2.739063367790857228e+04,2.739747858537581124e+04,2.740448446740196960e+04,2.741165525083190732e+04,2.741899497800446261e+04,2.742650781445161920e+04
2.739936807492407388e+04,2.740641841586508599e+04,2.741363474576914086e+04,2.742102114021305897e+04,2.742858180016646656e+04,2.743632106571917029e+04,2.744424342075231107e+04,2.745235351238133080e+04,2.746065604345622341e+04,2.746915544034754203e+04,2.747785620670278877e+04,2.748676292048747564e+04,2.749588059999102916e+04,2.750519110666737834e+04,2.751468424039800811e+04,2.752440095005063995e+04,2.753435047832154669e+04,2.754454103432441480e+04,2.755498010958624582e+04,2.756567597355505131e+04,2.780586376838450451e+04,2.781671242051759327e+04,2.782768157306511421e+04,2.783877068292787226e+04
2.751336456290639035e+04,2.752304987788596918e+04,2.753296683992873295e+04,2.754312377981146710e+04,2.755352818009941984e+04,2.756418817200780177e+04,2.780438038633213000e+04,2.781521160682976188e+04,2.782616435249279675e+04,2.783723733041675587e+04,2.784843220010524601e+04,2.785974979299111510e+04,2.787118026792618548e+04,2.788257728246275656e+04,2.789404253597810748e+04,2.790564849896469241e+04,2.791739751088340927e+04,2.792929092241397302e+04,2.794132973426505487e+04,2.795351524692453677e+04,2.796584746904622443e+04,2.797832660544650207e+04,2.799095514637515953e+04,2.800373601234018133e+04
2.785863790199430150e+04,2.787006142251122219e+04,2.788146352536302948e+04,2.789291564309319074e+04,2.790450750769468505e+04,2.791624269547955555e+04,2.792812195002025692e+04,2.794014625475883440e+04,2.795231740478299253e+04,2.796463542852302271e+04,2.797709997402737281e+04,2.798971382887933214e+04,2.800247969200951047e+04,2.801540365560983264e+04,2.802849035263152109e+04,2.804164394754941532e+04,2.805480510579813199e+04,2.806813988327097104e+04,2.808165950905769205e+04,2.809537230062824528e+04,2.810928673165532746e+04,2.812340956005544285e+04,2.813774681009039341e+04,2.815230672042071092e+04
2.796504881772684166e+04,2.797751823874538968e+04,2.799013709912922423e+04,2.800290807569621029e+04,2.801583739685831097e+04,2.802892965116722553e+04,2.804208100885747263e+04,2.805524697698856835e+04,2.806858769182161632e+04,2.808211361498093538e+04,2.809583302721920700e+04,2.810975434243981726e+04,2.812388422788013850e+04,2.813822879477110837e+04,2.815279612596709921e+04,2.816758349161399747e+04,2.818245410068376077e+04,2.819734080407700094e+04,2.821243522196470076e+04,2.822774437514444071e+04,2.824327312419808004e+04,2.825902940393393510e+04,2.827502605126680282e+04,2.829128133306647214e+04
2.806519126073464940e+04,2.807866972609951699e+04,2.809233862870639859e+04,2.810620822734621470e+04,2.812028470329804259e+04,2.813457408634488820e+04,2.814908442424764507e+04,2.816381631350065800e+04,2.817869527479553290e+04,2.819355082514534297e+04,2.820859122665799077e+04,2.822384613444932984e+04,2.823931868924950686e+04,2.825501553226765827e+04,2.827095030110714652e+04,2.828713816550479896e+04,2.830359351328305274e+04,2.832008443158004957e+04,2.833659900135174757e+04,2.835339626426576797e+04,2.837049441614972602e+04,2.838789380434873601e+04,2.840560144358959587e+04,2.842360776975587578e+04
2.816096486387339974e+04,2.817583725320343729e+04,2.819068268501846251e+04,2.820568185580844511e+04,2.822089498131448636e+04,2.823632585126649428e+04,2.825197849693592070e+04,2.826786652273611617e+04,2.828400379601822351e+04,2.830041239168558241e+04,2.831691861994423743e+04,2.833340171744772670e+04,2.835014188415773606e+04,2.836718227530843069e+04,2.838452347978581383e+04,2.840217073938301837e+04,2.842013453136673343e+04,2.843816604922611077e+04,2.845623371404618229e+04,2.847462593809374812e+04,2.849337120135598161e+04,2.851245946736025871e+04,2.853187230758914666e+04,2.855135350502206347e+04
2.825344514336735665e+04,2.826935569833492627e+04,2.828551737067816430e+04,2.830195029172213617e+04,2.831844913538823312e+04,2.833494581514637321e+04,2.835171362526098528e+04,2.836878186675323377e+04,2.838615104319323655e+04,2.840382733126437597e+04,2.842181353887562727e+04,2.843983914962147537e+04,2.845792920813637465e+04,2.847635398041891312e+04,2.849513169585813375e+04,2.851425102257984327e+04,2.853368536818976281e+04,2.855316218825542455e+04,2.857275847768004314e+04,2.859270563473443690e+04,2.861300533789980182e+04,2.863366901112453706e+04,2.865449272909995125e+04,2.867528499167350310e+04
2.834382178105659477e+04,2.836074914641113719e+04,2.837797726367416544e+04,2.839550817526353057e+04,2.841335466856528001e+04,2.843140330100494975e+04,2.844941713909858299e+04,2.846768048824600555e+04,2.848629218568883516e+04,2.850525326678122656e+04,2.852455016590821469e+04,2.854404456643039885e+04,2.856353566841915017e+04,2.858331783462574822e+04,2.860345197303297391e+04,2.862394317613480962e+04,2.864474192361213863e+04,2.866554940377860476e+04,2.868638682790050370e+04,2.870754464098410608e+04,2.872903956909195404e+04,2.875084623899349754e+04,2.877288130148909840e+04,2.879492067440991741e+04
2.843283772084406155e+04,2.845085832070289689e+04,2.846914880776891368e+04,2.848778903854255259e+04,2.850677697479320705e+04,2.852610047149993989e+04,2.854559458863259351e+04,2.856509740606488413e+04,2.858490771833739200e+04,2.860506965957692228e+04,2.862559001007504776e+04,2.864639925963123460e+04,2.866720419290976497e+04,2.868805795844660315e+04,2.870924353458684345e+04,2.873076426143047138e+04,2.875259447316778096e+04,2.877463616003352581e+04,2.879667418232426644e+04,2.881883382591322516e+04,2.884124954061476819e+04,2.886390899983720010e+04,2.888679745706406538e+04,2.890989789405898409e+04
2.852043325113913670e+04,2.853991681386849814e+04,2.855938939193836268e+04,2.857909683540748301e+04,2.859915647274814182e+04,2.861957058478428735e+04,2.864032906286346406e+04,2.866114317427712376e+04,2.868194903880602942e+04,2.870303275234549074e+04,2.872445810247231202e+04,2.874620118875879052e+04,2.876820923319999565e+04,2.879025216710203313e+04,2.881234749406473202e+04,2.883469005240634215e+04,2.885727954847442379e+04,2.888010369924642873e+04,2.890314333743787211e+04,2.892635756784508339e+04,2.894958580548988903e+04,2.897288646559232802e+04,2.899636408537580792e+04,2.902000800143591914e+04
2.860725732408616750e+04,2.862781718928627015e+04,2.864863651945465972e+04,2.866943796227975690e+04,2.869031779775591713e+04,2.871154049000170926e+04,2.873309584753651143e+04,2.875495762651599216e+04,2.877700525049019052e+04,2.879904301519919682e+04,2.882123057967441127e+04,2.884367311508690182e+04,2.886635786287003066e+04,2.888926992664321369e+04,2.891239238887548709e+04,2.893562580011559839e+04,2.895886011578929174e+04,2.898223205880105525e+04,2.900577746510483121e+04,2.902948510701648775e+04,2.905334570415362759e+04,2.907735088103086309e+04,2.910149335998637252e+04,2.912576523702595296e+04
2.869321110907404363e+04,2.871448082592182618e+04,2.873607988325859333e+04,2.875798176096900715e+04,2.878003177847042753e+04,2.880207364266321019e+04,2.882429713942018134e+04,2.884677357979081717e+04,2.886949060324940001e+04,2.889243239396527133e+04,2.891558206105358113e+04,2.893881499168501978e+04,2.896205826468605301e+04,2.898545486425430499e+04,2.900902302047923513e+04,2.903275210248438452e+04,2.905663309451094392e+04,2.908065755349504252e+04,2.910481829763988208e+04,2.912910746232028396e+04,2.915348034280254797e+04,2.917784329635179893e+04,2.920228817382849957e+04,2.922684615352902983e+04
2.877812970680429135e+04,2.880016837434790068e+04,2.882236931568477303e+04,2.884482445433401881e+04,2.886752118843120479e+04,2.889044438039326269e+04,2.891357710101164776e+04,2.893681067727363188e+04,2.896004790713339025e+04,2.898342900495047797e+04,2.900698288761101867e+04,2.903069854054957977e+04,2.905456674458836642e+04,2.907857907788856755e+04,2.910272835299310100e+04,2.912700666130534955e+04,2.915137763192210332e+04,2.917573947340063387e+04,2.920017432282138543e+04,2.922472279076405175e+04,2.924937860298426313e+04,2.927413539544236482e+04,2.929898780769097721e+04,2.932393026037616437e+04
2.886116339088546010e+04,2.888402514879992668e+04,2.890710063960661864e+04,2.893032721324179147e+04,2.895355445834201601e+04,2.897688565719442340e+04,2.900039252002873764e+04,2.902406383106857902e+04,2.904789027388378236e+04,2.907186320395258736e+04,2.909597517818584311e+04,2.912021814454842024e+04,2.914457550533878020e+04,2.916894041530005052e+04,2.919334304089037323e+04,2.921786041146009302e+04,2.924248686974938755e+04,2.926721608029884010e+04,2.929204234750333490e+04,2.931696027832767504e+04,2.934196423702811444e+04,2.936704921992520030e+04,2.939221022659153095e+04,2.941744206997658330e+04
