2.698277575907890423e+04,2.698277575907890423e+04,2.698277575907890423e+04,2.698277575907890423e+04,2.698277575907890423e+04,2.698277575907890423e+04,2.698277575907890423e+04,2.698277575907890423e+04,2.698277575907890423e+04,2.698277575907890423e+04,2.698277575907890423e+04,2.698277575907890423e+04,2.698277575907890423e+04,2.698277575907890423e+04,2.698277576037571998e+04,2.698277576089290596e+04,2.698277576142150065e+04,2.698277576196176233e+04,2.698277576251394203e+04,2.698277576307831259e+04,2.698277576410276743e+04,2.698277576519103604e+04,2.698277576630332260e+04,2.698277576744016187e+04
2.708494058650384250e+04,2.708728010242977325e+04,2.708967347464692648e+04,2.709212194314262888e+04,2.709462680637128506e+04,2.709718940592784929e+04,2.709981106089004606e+04,2.710249306912194515e+04,2.710523684416218748e+04,2.710804378249808360e+04,2.711091533861132120e+04,2.711385302367583427e+04,2.711685829767247924e+04,2.711993277173358729e+04,2.712307805550647390e+04,2.712629578165846033e+04,2.712958751898143601e+04,2.713295501528324530e+04,2.713639997581260468e+04,2.713992417531701722e+04,2.714352950348243030e+04,2.714721776892924390e+04,2.715099083682097989e+04,2.715485065395039055e+04
2.719623062673383902e+04,2.720112963350152495e+04,2.720614103265808080e+04,2.721126736551633803e+04,2.721651125235576546e+04,2.722187543735828513e+04,2.722736258553759762e+04,2.723297545304978485e+04,2.723871654832970671e+04,2.724458911549671757e+04,2.725059616187361826e+04,2.725674069406771014e+04,2.726302593423008875e+04,2.726945466184877660e+04,2.727603043288232584e+04,2.728275729738342488e+04,2.728963766069205667e+04,2.729667534144710226e+04,2.730387384212883262e+04,2.731123631026921794e+04,2.731876678362843813e+04,2.732646986784576802e+04,2.733434899970870902e+04,2.734240792131230046e+04
2.731326783939260349e+04,2.732084471166158983e+04,2.732859533626004122e+04,2.733652310102247066e+04,2.734463159162833472e+04,2.735292543945405851e+04,2.736140961065770898e+04,2.737008761784745730e+04,2.737896447406449079e+04,2.738801464288406351e+04,2.739723474234330570e+04,2.740666296688902003e+04,2.741630633612804377e+04,2.742617056876296920e+04,2.743626116595387793e+04,2.744658355188835776e+04,2.745714519606225076e+04,2.746795356610994349e+04,2.766507719811436255e+04,2.767575376223371131e+04,2.768654905670682274e+04,2.769746877618819053e+04,2.770852080526504506e+04,2.771970346671337393e+04
2.743485866412157702e+04,2.744514869496217580e+04,2.745567698038979142e+04,2.746645094151839658e+04,2.766361627373219017e+04,2.767427711452194490e+04,2.768505586882873104e+04,2.769595765514832237e+04,2.770699113714974010e+04,2.771815792076384605e+04,2.772944514078702196e+04,2.774074486049004554e+04,2.775203620094632788e+04,2.776346439173374165e+04,2.777503417662860738e+04,2.778674434882468267e+04,2.779860443688064333e+04,2.781061451706626394e+04,2.782278351914356244e+04,2.783511147828763205e+04,2.784759641102042588e+04,2.786025283563786070e+04,2.787309100357961506e+04,2.788605611330612737e+04
2.773964400521011703e+04,2.775092627929978698e+04,2.776234109203558182e+04,2.777389624304148674e+04,2.778559280200222565e+04,2.779743895874942609e+04,2.780943347139157049e+04,2.782158691302410807e+04,2.783390018938053618e+04,2.784636834380503569e+04,2.785900747997148937e+04,2.787182843813436557e+04,2.788478973940931610e+04,2.789770872799768404e+04,2.791067032568034119e+04,2.792382276529759474e+04,2.793716022840575897e+04,2.795069391614968117e+04,2.796444547041295664e+04,2.797840678194136854e+04,2.799257561114889904e+04,2.800697375037272650e+04,2.802152660221488622e+04,2.803601944243906837e+04
2.784678708185113646e+04,2.785943210294796154e+04,2.787225896423037921e+04,2.788522182926306778e+04,2.789813827033434791e+04,2.791110583897915058e+04,2.792426467859241529e+04,2.793760825941336952e+04,2.795114915045104863e+04,2.796490741959915613e+04,2.797887622157571604e+04,2.799305237443073565e+04,2.800745803926397275e+04,2.802201107731042066e+04,2.803650187396994806e+04,2.805109329821849678e+04,2.806593207589605663e+04,2.808101783937904838e+04,2.809637379965861692e+04,2.811201391526553562e+04,2.812794625908198941e+04,2.814399652369731484e+04,2.815999737655257923e+04,2.817619601244544538e+04
2.794769913130721397e+04,2.796140378802869600e+04,2.797531549790415374e+04,2.798943831970574320e+04,2.800378683146720141e+04,2.801832899151173842e+04,2.803283748321685562e+04,2.804737527456339740e+04,2.806214902202777012e+04,2.807717179118751665e+04,2.809245645768730901e+04,2.810802485403929677e+04,2.812388160243701350e+04,2.813993594565588137e+04,2.815594364631402641e+04,2.817206311222021759e+04,2.818849703898561711e+04,2.820527190713985328e+04,2.822240322838893917e+04,2.823983979852843913e+04,2.825727819787957924e+04,2.827473657379488213e+04,2.829254666419048590e+04,2.831077591445385769e+04
2.804456145437223313e+04,2.805928720402037652e+04,2.807426267983517027e+04,2.808949498953497459e+04,2.810500785019388422e+04,2.812080822046540561e+04,2.813685028417660214e+04,2.815286912552609647e+04,2.816893659452785869e+04,2.818530980895243192e+04,2.820201821810373804e+04,2.821907764818707437e+04,2.823648095462842684e+04,2.825392704049370150e+04,2.827135836554401612e+04,2.828908974900429894e+04,2.830723672269218514e+04,2.832582502532039871e+04,2.834456732724497124e+04,2.836328706181285088e+04,2.838218911363263396e+04,2.840153560189410564e+04,2.842132459501139238e+04,2.844124145636000321e+04
2.813834194861238211e+04,2.815435539182539651e+04,2.817044608564749797e+04,2.818684854184713186e+04,2.820358914044153789e+04,2.822068298583403157e+04,2.823810457497632160e+04,2.825554690674127050e+04,2.827298893417152067e+04,2.829075869037045049e+04,2.830894517934975374e+04,2.832756835961901379e+04,2.834630869965599413e+04,2.836502661691155299e+04,2.838396820961348203e+04,2.840335852292012351e+04,2.842317632028423031e+04,2.844309295752621983e+04,2.846300779004056676e+04,2.848316200302531433e+04,2.850368958963316618e+04,2.852456047076920368e+04,2.854557570379605022e+04,2.856660202566170483e+04
2.822992049226435120e+04,2.824738149266350229e+04,2.826480210417470153e+04,2.828238247493132076e+04,2.830037420268984715e+04,2.831879555914441880e+04,2.833753280257449296e+04,2.835626137492939233e+04,2.837504056107363067e+04,2.839421860465831196e+04,2.841385019043466673e+04,2.843376375519172507e+04,2.845367834772541028e+04,2.847367121393877824e+04,2.849403044316752130e+04,2.851474422123206023e+04,2.853572988214461657e+04,2.855675148870114208e+04,2.857780374237931755e+04,2.859908283355895401e+04,2.862060842890005370e+04,2.864235956571929637e+04,2.866431652571859740e+04,2.868640874033187356e+04
2.832028168490995449e+04,2.833902434574785002e+04,2.835775107896537156e+04,2.837655102091460503e+04,2.839576430434473150e+04,2.841543207590623933e+04,2.843534902923156915e+04,2.845526323029332707e+04,2.847527794384121444e+04,2.849566660212439820e+04,2.851640759387816070e+04,2.853740270721752677e+04,2.855842519402493417e+04,2.857948761548186667e+04,2.860078777171481124e+04,2.862233185248356313e+04,2.864410003135046281e+04,2.866607240648296283e+04,2.868816832956254075e+04,2.871028401752654463e+04,2.873244572060463543e+04,2.875477399190467986e+04,2.877726690571595100e+04,2.879991398415272124e+04
2.840965095060639578e+04,2.842954354858415172e+04,2.844945902491440575e+04,2.846940634501910245e+04,2.848968521099910868e+04,2.851032558363435237e+04,2.853127714332196774e+04,2.855229633130621005e+04,2.857333039485733752e+04,2.859455211408096511e+04,2.861602798476248063e+04,2.863773264684514652e+04,2.865964808350615931e+04,2.868172519059417027e+04,2.870383597924252535e+04,2.872597061695223601e+04,2.874824772489770476e+04,2.877069426600338193e+04,2.879329720618333522e+04,2.881605021840245536e+04,2.883894396250230784e+04,2.886196792165754596e+04,2.888511758189345710e+04,2.890834595474537127e+04
2.849787927271290027e+04,2.851865639951504636e+04,2.853966129426272528e+04,2.856068492602107290e+04,2.858176406181860511e+04,2.860309199965333755e+04,2.862466087648978282e+04,2.864645177509630230e+04,2.866844494990615567e+04,2.869054412697988664e+04,2.871266151578128483e+04,2.873483676862290667e+04,2.875718355314258952e+04,2.877969337323110085e+04,2.880235663024184760e+04,2.882516753611905006e+04,2.884811400726492502e+04,2.887118870148329734e+04,2.889438262352115999e+04,2.891761626066340978e+04,2.894086058363327538e+04,2.896418675418114435e+04,2.898762296016743494e+04,2.901116504132153204e+04
2.858467730847523490e+04,2.860603985451663175e+04,2.862764011938344629e+04,2.864945961258308671e+04,2.867147785574391673e+04,2.869357982352376348e+04,2.871569929654473526e+04,2.873789461992667566e+04,2.876026466738092495e+04,2.878279606738630537e+04,2.880547998014065524e+04,2.882831022964927979e+04,2.885127455585227290e+04,2.887436651977679867e+04,2.889757187178567256e+04,2.892080686575413347e+04,2.894405648656497215e+04,2.896739802361571492e+04,2.899084903176484659e+04,2.901440518717006489e+04,2.903806045603730308e+04,2.906181088334265223e+04,2.908565156287285936e+04,2.910957932295073988e+04
2.866957168869801535e+04,2.869167191311936040e+04,2.871379008619533124e+04,2.873597243238260853e+04,2.875832793863166808e+04,2.878084575023719663e+04,2.880351670253571501e+04,2.882633481359506550e+04,2.884928793420082002e+04,2.887236905867064343e+04,2.889556746905346154e+04,2.891880162081955132e+04,2.894204767289816300e+04,2.896537956492112789e+04,2.898882128202473541e+04,2.901236860302296918e+04,2.903601544786317027e+04,2.905975789354808512e+04,2.908359096180614870e+04,2.910751129779197436e+04,2.913151472706628556e+04,2.915559662528554691e+04,2.917975328095343502e+04,2.920398025152159971e+04
2.875207156228245731e+04,2.877454540385821019e+04,2.879717434550567850e+04,2.881995235160938682e+04,2.884286885417082885e+04,2.886591458830002375e+04,2.888908497505553896e+04,2.891231612014883285e+04,2.893555628128854369e+04,2.895885657308554437e+04,2.898226796952437144e+04,2.900578640143523808e+04,2.902940603176105287e+04,2.905312221713245162e+04,2.907693044573031875e+04,2.910082660623491029e+04,2.912480747045026146e+04,2.914886777971447373e+04,2.917300404479895224e+04,2.919721168995405606e+04,2.922148742874462914e+04,2.924578343811630475e+04,2.927006824723908721e+04,2.929440373088053457e+04
2.883261722699298116e+04,2.885560578085791713e+04,2.887872133165266496e+04,2.890193885411307929e+04,2.892517559379304294e+04,2.894843570241794805e+04,2.897179814280161372e+04,2.899526934448699103e+04,2.901884452848383444e+04,2.904251799423316334e+04,2.906628572919315775e+04,2.909014288669123198e+04,2.911408670494767284e+04,2.913811194908325342e+04,2.916221478831758213e+04,2.918639116385641319e+04,2.921063687535525605e+04,2.923493457321875394e+04,2.925921835958756492e+04,2.928352751929017904e+04,2.930789441498331144e+04,2.933231614573362458e+04,2.935678769082681902e+04,2.938130592204704226e+04
